id,text,label
121,"Ever eaten on the poolside of Hilton Hotel? Not recommended at all in terms of taste and price. Lack of flavour in the dishes. I brought 20 people, all were upset.",negative
400,"The place is unique. While eating, we're also pampered with the fully unique place. Lots of wooden objects and gallery. Also no need to worry about children. There's also children's toys. So we can eat more comfortably.",positive
771,"If you come here, make sure to order the sambal roa cassava. The fried cassava combined with sambal roa tastes amazing. The other ones are great too but for me and the fam, our favorite is of course cassavas coupled with a good coffee.",positive
291,His phone had an error when he first turned it on,negative
998,Having enough sleep every day can prevent your body from being exhausted and instead energizes you when waking up in the morning,neutral
770,"This restaurant is wonderfully romantic, with a breathtaking view especially at night.",positive
220,"Good afternoon, Ma'am. Regarding Mandiri Bank's banking products, how may we help you? Yogi",neutral
928,"The vibe in this place was truly amazing. One time we came here at dusk, and we got a spot facing the waterfall. Splashing sounds of the waterfall and the rural mood of the villages added to the pleasant mood for our dinner that time. Food was served traditionally and they gave our taste buds an interesting flavour.",positive
754,"The price is way too high, even though the food is just your typical Indonesian food. You could enjoy similar dishes in other places for way less. Even the darn fried rice costs an arm and a leg! So frustrating.",negative
183,"In my aforementioned blocked MyCare account, I have added my new IM3 number.",neutral
583,"The 120 candidates who passed will be divided into 4 classes, with 30 students in each of them.",neutral
276,"What is this, high price, minimal service!",negative
73,I met him in the dorm we lived in during our university days.,neutral
802,"Come on where's my confirmation? I've paid for it and sent the payment slip already, but my e-ticket won't come out? I'm disappointed, don't leave me hanging like this.",negative
831,"Watching Indonesian films on TV really annoys me sometimes. They make it look like Indonesia has no problems, because everyone is travelling abroad all the time.",negative
423,"You ungrateful brat! Martial arts are not for showing off! It's to protect oneself! You dared to hit your teacher, what's stopping you from hitting your parents!? You devil, a life for a life! You owe me one life! And you will pay for it with yours!",negative
173,"When in Mangkok Ayam, buying Kwetiaw Siram is a must. At first glance it might not look like much, but when you start eating it, whew, that's a lot of portion for me. The Kwetiaw Siram is still the champion here compared to other places, honestly. The sambal also suits my palate.",positive
528,Our young national athletes are taking part in Serpong Run 2018 for a test run.,neutral
503,"Hear it and spread it, oh my ailing country, that when officers are accursed, what's right becomes wrong and what's wrong becomes right.",negative
756,The Harapan Jaya Bus is far more comfortable than the others.,positive
287,Just leave her it you think you're bored with your girlfriend and being in a relationship doesn't mean anything to you,negative
823,"You still believe what he says? He buries his own depravity deep inside, but in the end he can't keep his shame hidden forever",negative
223,"This cafe has a lot of amazing snacks, like what they call tahu di lumboenk and vulkano risols. The unique sensation of its presentation and taste will surely make you want them again and again. If you're curious, definitely try some.",positive
221,"In 2018, KPK was determined to solve the E-KTP and Bibi cases.",neutral
325,Only flights in Indonesia never appreciate time. Have paid a large amount but the services are not up to snuff.,negative
664,"For a weekend banking service in Bekasi, you may visit the Mandiri Bank's Bekasi Juanda branch, sir.",neutral
975,So sad seeing the sea being turned into a filthy garbage dump,negative
598,"One of the restaurants and hanging spots recommended by my friend which was very good. The location was kinda far from the city, and it's somewhat inside the alleyway even it's not visible from the main road. But the food was amazing, the place was fun, and the price was standard. It was worth every penny. Would love to come again when visiting Malang next time.",positive
23,On the Spot is airing now on Trans7,neutral
511,Truly a tasty and addicting fried chicken. The spicy sambal makes the dining sensation even better when accompanied with warm rice and iced sweet tea.,positive
12,I have registered but haven't received any messages from 5111,negative
33,"Since we're travelling in Bandung, we might as well try the best batagor place in this Flower Town. We ended up ordering more than we could stomach without even realizing it. Fried bakso and tofu, fried siomay, and batagor soup, crispy chicken, and iced cendol, and in the end, we had to take home the yun yin tofu we ordered.",positive
839,"Tried ordering shabu-shabu, the new menu in Gading Resto. The taste was pretty good, affordable too. Recommended if you wanna invite guests or just have a family dinner",positive
841,"Okay, I've sent it via DM",neutral
402,"The commotion that happened by the end of the debate between both of West Java election candidates on May 14th, 2018, caused disagreement from the debate contestants.",neutral
512,This morning I forgot to take off the borrowed Gojek driver's helmet after getting off the bike because I was chasing the bus.,neutral
328,"This restaurant is always tops. The mood's very comfy to chat with friends, relatives, or lovers. Food tastes good , too. Although I don't usually eat much, since I like to come here during dusk the most.",positive
640,"We ordered shrimps, beef. claypot, and everything was tasty, cooked to perfection, hit the spot, and high-quality. The place was big, and the service was a-okay. Everyone was kind and nice to the kids.",positive
295,"Sick of the long lines, sick of looking for seats, sick of sitting down. If you don't have much time and just starving, don't bother coming here. I came here during Lebaran holiday and the shops around here were pretty pricy while having mediocre food.",negative
143,"This resto has a cosy atmosphere with a traditional village style, Best visited in the afternoon up 'till nighttime when the atmosphere is more romantic thanks to the dim light from torches and bonfires. The food served here varies, from Indonesian food to European food, they have it all. Perfect for spending time with friends or family.",positive
190,"""..the taste was rather delicious. ...""",positive
923,My bills shot up twofold all 'cause the promo ran out without giving any notification. This ain't right.,negative
8,Need price list info for the clothes on sale,neutral
753,I've come to hate JNE even more because of their slow deliveries.,negative
134,"Unlike most other restaurants and cafes, the concept of this place is unique. Lots of lamps, paintings, and semi-antiques. Food and drinks were pretty good, but the surprising part was when I looked at the menu. The price was wowww, just right for my pocket. And of course, the low price didn't make it taste any different, it was still appetizing and high-quality.",positive
738,"It's located in the hotel's first floor, which is also the highest floor, giving you a breathtaking view of the green hills. Fresh, clean, comfy, extraordinary!",positive
430,"Before my spouse and I went home to Jakarta, we stopped by this restaurant. The scenery was cool and the food was very affordable. Highly recommended",positive
426,I'm fed up with everything. So bored of doing the same routine over and over again.,negative
718,Shame that the box is quite damaged,negative
749,"We tried eating here and we were immediately given a negligent server who made us wait forever, like 4 Marcell songs. It took so long that we decided not to order. They could have the tastiest food for all I care, but nothing could salvage that lousy service.",negative
159,"The rawon rice is really delicious, affordable too. Near Parahyangan University. Unique venue with the woords and stuff.",positive
654,"Ordered soto with grilled ribs, coupled with the cold atmosphere. The taste was delish and served kindly by Mbak Diah, Tisna, and Echa. I've come here twice and I'm always satisfied with the food quality and services.",positive
984,"YouTube has a lot of functions. You can use it to watch movies, listen to songs, and sometimes to study.",positive
309,"Rain in the morning really grinds my gears, traffic and cost of online taxibike become super uncontrollable, making me sick.",negative
422,"The food is quite delicious when it's cold and there are lots of variations ranging from Restoran Burangrang, Saung Purbasari, and the food court area.",positive
677,Please find this person's address. I'll challenge them to a duel with samurai swords like a real man. They've insulted my mom whom I love and respect the most.,negative
552,"The coffee shop near UI campus, the vietnamese coffee is delicious, the price is relatively modest, good place for contemplating while doing your thesis.",positive
5,The food is great and the view is amazing. It's just that the entrance to the Lawangwangi itself doesn't stand out so not a lot of people would notice it was there aside from passerbies.,positive
799,I started my business and never feared failure,positive
89,"A Doraemon-themed restaurant. The menu is affordable and decently varied. The place isn't too big, but cozy enough. The second floor is designed just like Nobita's bedroom, complete with the iconic time machine in his desk drawer and the Anywhere Door. There's a lot of Doraemon plushies and comics that are free to read while waiting for the food. Not only that, you can watch the Doraemon films while enjoying your food. My child loves the food. Cont.",positive
275,"I went to Kafe Dipakar with my family. The scenery is truly breathtaking. The meals are also delicious. To just relax and enjoy the food while admiring the views of Dipakar is incredibly pleasing. We went there on Sunday, and it was really crowded. However, we didn't wait for too long and got ourselves a table immediately. You didn't have to wait for the food either as it would arrive shortly after you order it. This place is also great if you wanna take pics. ",positive
174,"There is no mistake that this modern cafe is one of the favourites for Depok citizens to go to, for dining or gathering, seriously it's cuz the place is that comfy.",positive
313,Just upset with the babbling attitude of the other group.,negative
591,"I like eating here because the chicken menu is tasty and soft, the sambal also hits the spot and the resto has such a comfortable vibe. Even better, the service is great and the price is reasonable.",positive
875,I'm tired of getting angry. Might as well take my package back and ship it again using another expedition. I've been severely let down for God knows how many times,negative
1,"This Reunion House is highly recommended if you wanna have lunch in Bandung. It's cozy, perfect for relaxing and chatting with anyone. The menu is also top-notch.",positive
828,"For more info about Tokopedia's currently available promos, you can go to this page.",neutral
691,"They claimed this watch is water-resistant, but one swim and it's dead.",negative
303,...The hangout spot and cafe are nice to visit. ...,positive
285,"Narrow-minded but always thinks they're right, makes me sick",negative
49,"The one taking pics with that man is not Bang Joni's little bro. Ew, no pics with that gross dude",negative
987,"A disaster just struck a traditional village in Bajawa, Flores. A great fire on Monday (13/8) afternoon devastated almost the entirety of the village. A total of 27 out of 33 traditional houses went up in flames, along with all their stories and history.",neutral
472,Went here during an office event. There is live music. The menu is varied. Perfect if you wanna go together but everyone has different tastes. The ramen is delicious.,positive
9,"I came for dinner with my family here because it had more menus aside from the main batagor menu. I only ordered 2 dishes that eventually came after 45 minutes, and that despite having already asked about it a couple of times. As for the taste of the ones I've had before, they're pretty good. Word of advice, ask about the waiting time for your dish before you order.",neutral
835,I have received the package. Kinda disappointed because I ordered a black one and it came in yellow.,negative
189,"I'm from Bali, and by chance I went on a vacation to Bandung. When we got near the West Java Governor's Office aka Gedung Sate, we were suggested to eat in Bancakan since it was near. Once we entered, we were given a plate made from cans that looked unfit for use, kinda rusty. In the end we ordered the food we liked, and hundreds of flies flew all over the place, but since we were already there, we decided to eat anyway. Utterly disgusting.",negative
810,"We're already sick of soap operas, why do you think watching a predicted hoax is any better?",negative
747,"I bought a variety of bread. It had a lot of options but the taste was nothing special. The bread was dry, like it was left for days. Not fresh at all. The service was also slow. Absolutely disappointing.",negative
997,Don't forget to drink at least 8--10 glasses of mineral water every day. ,neutral
795,"Beautiful place near the hills, we can see the city from above",positive
497,"While riding Grab, the driver told me a story about when he got thrown with a rock on Juanda street during Eid, it turns out that it was his friend's child.",neutral
604,A group of foolish students. Glad I ain't a student there. For shame.,negative
688,"Resto's great and big. When I came here for lunch on a Sunday, it was jam-packed with customers. The food's all delectable there, the fried gourami and the sambal's to die for.",positive
113,"I suppose I can bee considered as one of the regulars of Kampung Daun since its opening in 2003, if I'm not mistaken.The food quality was all right at first, but with more people coming in, the dishes being served do not feel like they used to and sometimes the servers come off as really uncaring. We ordered a variety of dishes but was served cold and distastefully, the place is good, though.",positive
651,Get a 20% discount while shopping in Giant by using BCA credit card,neutral
162,"Bro, the road in Muara Bulian Baru, has just been fixed for a month, but is broken again. The ones doing it seems lackadaiscal about it.",negative
958,"Sure, being stuck in traffic sucks, but not as hard as being stuck in the past.",negative
796,"I swear, I regret even ordering via this app. How could they not issue my e-ticket? The confirmation process also took forever. I've experienced a similar problem on the other app, but at least they gave the solution for it very quickly. I didn't have to call the customer service 4 times",negative
326,"I have sent the direct message, please check it promptly.",neutral
541,"I've done 5 transactions on June 22nd, I thought every single one was declined but really they were debited to my account for almost 7 millions, out of 5 transactions only 3 transactions were refunded",negative
728,Most of the voters in the governor elections have casted their ballots.,neutral
222,I've been waiting for JNE and turns out they would only arrive tomorrow. I'm this close to exploding,negative
350,"Spotify is complicated, with all this monthly administration and whatnot.",negative
48,"Why is eating oreo is so darn complicated, what with it gotta twisted - licked - dunked",negative
686,"Excuse me, but it's not just my number experiencing that, I've asked everyone who uses it in that area, and they all said the same thing, still don't wanna admit that your signal is just that bad?",negative
439,"Please broaden the broadcast range, because there are many regions that are unable to enjoy Net's broadcast. Thank you",neutral
991,"How could this building be allowed above the river, on the street from the hospital towards Ciroyom market? Weird",negative
200,"Word of mouth got me really curious, so I tried going into this resto. A shame that it didn't live up to the hype, in my opinion. The food was mediocre, not worth the price. Tasted like an amateur made it",negative
453,"What's with this iphone. My goodnes, the camera is so dark and ugly. Unreliable when I'm too lazy to bring a camera.",negative
693,"If you don't have enough cash to buy comics, but still wanna hang out, just come here. The comic collection is complete. The food & beverages are just additional facilities really, but it's pretty alright. The cost is also cheap and student-friendly",positive
599,"Good God, man, are you trying to provoke the other side? Don't do that, Sir, it'll just make them even more envious, spiteful, hateful, and then they'll throw tantrums like little kids. They're just gonna keep getting mad for no reason and rotting their brains and hearts further.",negative
892,"Highly recommended, for sure. The cappucino is addicting, the price's dirt cheap, and you can pay the valet any amount you can. And of course, it'll get more fun near the time of Maghrib",positive
164,"Okay boss, though the handphone suddenly hangs on its own for a day.",negative
459,This restaurant with natural atmosphere is perfect for moments with loved one or family. The food is delicious and the price is affordable,positive
310,"Ya sure that's sincere? Genuine? a publicity stunt, yo?",negative
247,I participated in the Cinta Rupiah Bank Indonesia - Net media blog competition and have submitted my article in 22 December 2017. To this day my article is still unpublished. Please clarify.,neutral
872,"This cafe offers a traditional menu catering to the young cafe-goers. On top of the comfortable venue, the price is reasonable and affordable",positive
10,"Trash TV station, inconsistent, disappointing to Persib - Persiba supporters, inhumane! Lousy and incompetent!",negative
811,"The place feels breezy and comfy. The satay is also good, but there's a lot more in the menu than just satays",positive
623,"The scenery is wonderful for photos, the breeze is cool, food tastes great. Price is affordable, too. Lovely.",positive
827,My younger sibling really loves Primarasa brownies,positive
522,There are lots of shirts and pants on sale in Matahari Mall,neutral
34,"My minimum internet was suddenly cut off, everyone in the house uses Simpati and they have the same problem: can't connect to the internet",neutral
988,Kaskus sure gives the latest and interesting information frequently.,positive
361,"One thing I really hate,  is whenever the election is coming up, things always start heating up.",negative
744,"I kinda regret getting into film major, I honestly wanted to get into fine arts major. But I don't think I have the talent.",negative
353,"The flavour of the spices in the fried rice is not as tasty as before anymore, it feels tasteless and saltier. There has to be quality control on the flavour department so that the quality is preserved.",negative
510,"As per recommendation, I tried the special mie goreng but for me it was very mediocre and didn't fit my palate.",negative
178,"Terjemahan di sheet Translation sudah benar, namun di sheet ini tidak lengkap",positive
644,Don't hand the perp over to the po-po. Just bury 'em alive.,negative
962,"Very disappointing, I ordered and paid for a ticket, it hadn't expired yet when I transferred the payment, but to this day they still haven't given me the booking code, and then they have the gall to tell me that my ticket has already expired. Then where the heck did my money go? I've contacted them via email but they've only responded to it once.",negative
815,"Wow JNE is truly horrible! No calls picked up, no tweets replied, no emails replied, no messages replied!",negative
593,"Pretty disappointed with the service of this so-called four-star hotel. When I stayed in that hotel, I received less than savory treatment from the concierges. Not to mention that the bathroom didn't even have tissues in it. Even though the price was quite high, the service given wasn't up to par.",negative
629,"I couldn't use it since last night, why are your service like this, Indosat? Registered for an extra 2 GB for 10 thousand and couldn't do anything with it, what an absolute waste of my credits.",negative
320,"The place is rather fun, the parking spot is arranged neatly. Weird combination but delicious nonetheless, steak accompanied with super spicy tak tak noodles. Hm.",positive
585,"Looks like this morning's traffic jam was rough huh? We've been touring on the bus for over an hour, but we haven't arrived yet.",negative
194,"I'm so frustrated. I've been getting calls from MNC TV everyday since February. I never even subscibe to them, and I've clarified that dozens of times.",negative
115,"Bruh, you sure are a know-it-all. No need to be on your high horse preaching all that. Your words are  just plain wrong.",negative
324,"The meatball with chicken feet is an amazing sensation. It's just so tasty, alright other than meatballs, there are other menus, too. It's just totally recommended, okay.",positive
949,"Xiaomi, Samsung, it all depends on what type you want and how much budget you have, really. Just ask the sellers around.",neutral
898,"The parking lot is too small, even cars have to be in a separate parking area across the hotel",negative
128,"Since this skate park is filled with fun gathering spots, I think I won't ever feel bored.",positive
488,I've already filed a report to mandiricare.co.id via email address,neutral
696,I've got the access code and PIN.,neutral
179,"Swear for goodness' sake, Indihome is really terrible now, what's the use of paying so much, really going crazy with my emotions, damn, for real.",negative
624,"Our family made time to try eating in this restaurant which looked like a nest with all the vining brances closing all their windows. It was exotic, unique, very cool, and the food was also excellent.",positive
588,I'm jealous but can't do anything about it.,negative
658,"It's not too pricy, the flavour's also delicious, lots of other classic Banjarese dishes.",positive
465,The box is well-sealed even though it's a little bit dented,negative
804,Gocar Drivers come from outside Jakarta to pick up customers so they can get points.,neutral
278,"Here you can pick your own strawberries and pay for it on the spot. When the fruits are big, they're a pretty good deal. The strawberries taste really sweet, too, and there also other food served here.",positive
859,"The item just came in recently, it was alright",positive
705,I'm so sick of seeing trash in Palangkaraya's city road,negative
657,Restaurant's located in Kemang. Expensive and horrible. Just don't bother coming there,negative
870,Tastes delicious when coupled with the sambal. The meat's tender. The price fits what's on the plate. The location is easy to spot. Top notch,positive
518,"Bubur Ahong is great for dinner. There's lots of menus aside from porridges, too. This restaurant's always crowded and pretty big. The porridges are delicious.",positive
468,"I came here with my significant other. The place was pretty wide and there was both indoor and outdoor areas. I sat indoors with an outside view through a window. As for the food, I was pretty satisfied. The price was well worth what was offered.",positive
480,Whether or not to vote for the governor is everyone's choice,neutral
983,"The taste has changed a lot, to the point that it's not the same anymore. Seems tasteless now. The flavour needs major improvements. There are also not that many drinks on the menu, only soft drinks.",negative
926,"Although the price's gone off the roof now but believe me, when you order a Padang rice in Singgalang Jaya, the portion size is one hell of a feast. Even now, this place is still one of my favorite places to enjoy Padangnese culinary.",positive
531,"The duck is tasty, soft, the sambal is good. The place is pretty nice and clean.",positive
91,"Located in the CIty Link Mall Festival, this resto offers you a-la-carte Chinese dish and dimsums. The food is pretty great, and the place is huge with a lot of families dining in. Our favorite is the mayonnaise shrimp",positive
611,Hospital food is always unappetising.,negative
535,"If you come here you gotta buy the fried eggplant, the place's also pretty comfy there's lesehan, avoid lunchtime if you want to come here because this place's gonna be really crowded.",positive
527,"The location is pretty ideal, located on Sudirman Street which is near many shopping spots, even the restaurant is pretty close to that place. Food is great, lots of options so it's not too boring. The place is also comfortable.",positive
932,"This resto has varied menu but most of them are Chinese and Halal menus. The chicken mushroom noodles and Hainanese rice are also delish and recommended. Duck's great, too. This resto now has a branch in Istana Plaza.",positive
321,"Went to Bandung. Searched for ramen.. The one that was said to be in now. The price is appropriate for the flavour. If I ever return to Bandung, will definitely visit again.",positive
343,"If there's anything wrong with my attitude, you can say it to my face, you know, no need to gossip behind my back. It's not cool like that. Coward!",negative
365,"Please confirm whether the delivery to the recipient's address will be made today or tomorrow, friend, thanks.",neutral
549,"The parking space wasn't big enough. Worse yet was when we were eating, they asked us to move our car because someone else had finished eating and wanted to get their rides out. So annoying.",negative
625,"Yeah, it's like that, y'know, the student's awareness of their responsibility is very lacking nowadays. Most of them are irresponsible with their obligations",negative
442,"This uduk rice is on Rajiman street and opens from afternoon to night. The menu is pretty simple. ony rice and other side dishes. Usually I eat uduk rice with fried chicken and sambal, which isn't too spicy.",neutral
108,"Anyway, my first Indomie in 2018 last night turned out to be delightful.",positive
160,My internet card's minimum couldn't be used even though I could still use the local quota. I'm within the activation location and the card has been registered.,neutral
367,Hypermart is giving a 20% discount on fresh products every Monday - Thursday with the Mandiri Hypermart Card,neutral
723,I'm about to flip my lid because of Indosat,negative
697,"While waiting for the year to change, we tried coming here. Both of us ordered a few sushis. The drinks were milktea and vanilla ice cream with coconut. The sushi was good but I think it had too much rice. Still tasty, though. The cost was affordable.",positive
885,"Not to mention they haven't processed my complaint yet. I don't think I'll get my money back, even though my credits and quota are gone.",negative
674,"We are so disappointed with the services of Lion's employee posted in Gate A6 of Cengkareng Airport. I was lied to, and my item's broken and filthy upon arrival.",negative
406,The most disappointing is when the leader cannot and will not differentiate nor care about which one is the real statesman and which one is the dirty politician,negative
281,"This is a recommended chicken porridge place near Bandung. The location is strategic and easy to find, the price don't make you go broke, and the place is always packed, weekdays or weekends, because the flavour's just that good.",positive
79,Going to this place to rest after dealing with traffic jam. The food was okay but the cakes were awesome. Totally worth it,positive
148,Then what's the point of me updating my newest cellphone number to the BNI Branch Customer Service if the data in BNI will still show my old number? What's with this service!,negative
502,"I've been coming to enjoy the food in Roemah Nenek more times than I could remember. I love the comfortable atmosphere for dining with family. On certain days, there's even live music. The food also has a lot of variations, from the traditional, Asian, and even Western food.",positive
268,"A lot of people don't really like going to the doctor. Aside from the relatively expensive price for some people, not every doctor could heal you. A lot of them often give false diagnosis. I don't know if it's a big deal or not, the doctors are humans too, after all. ",negative
282,"Good service, large enough parking lot, the strawberry grove is vast and has a lot of red strawberries that's ripe for picking. The resto's food has a lot of variety, tastes great, the strawberry sambal is especially unique and tasty. Nasi liwet with strawberry is a must-try. So far, none of the meals have been disappointing. Highly recommended for family travels.",positive
407,"For crying out loud, CPNS test caused traffic, damnnnnnnn.",negative
768,"Took forever for the food, and the waitress was rude. At the time I ordered pizza and it came out burnt. Not even the cashier could give a smile as I paid for the food. Horrible service.",negative
